INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
2802	珍兽101202兔子1.obj	1	2	1	0.15	182	183	184	情侣兔子1.txt																																
2803	珍兽101202兔子2.obj	1	2	1	0.15	182	183	184	情侣兔子25.txt																																
2804	珍兽101202兔子3.obj	1	2	1	0.15	182	183	184	情侣兔子25.txt																																
2805	珍兽101202兔子4.obj	1	2	1	0.15	182	183	184	情侣兔子25.txt																																
2806	珍兽101202兔子8.obj	1	2	1	0.15	182	183	184	情侣兔子78.txt																																
2807	珍兽101202兔子5.obj	1	2	1	0.15	182	183	184	情侣兔子25.txt																																
2808	珍兽101202兔子7.obj	1	2	1	0.15	182	183	184	情侣兔子78.txt																																
2809	珍兽101202兔子6.obj	1	2	1	0.15	182	183	184	情侣兔子6.txt																																
2810	珍兽101202兔子9.obj	1	2	1	0.15	182	183	184	情侣兔子9.txt																																
2811	珍兽101028石灵1.obj	1	2	1	0.15	182	183	184	珍兽101028石灵.txt																																
2812	珍兽101028石灵2.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2813	珍兽101028石灵3.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2814	珍兽101028石灵4.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2815	珍兽101028石灵5.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2816	珍兽101028石灵6.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2817	珍兽101028石灵7.obj	1	2	1	0.15	182	183	184	珍兽101028石灵1.txt																																
2818	珍兽101028石灵8.obj	1	2	1	0.15	182	183	184	珍兽101028石灵8.txt																																
2819	珍兽101028石灵9.obj	1	2	1	0.15	182	183	184	珍兽101028石灵9.txt																																
2820	珍兽101203兔子可爱版1.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2821	珍兽101203兔子可爱版2.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2822	珍兽101203兔子可爱版3.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2823	珍兽101203兔子可爱版4.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2824	珍兽101203兔子可爱版5.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2825	珍兽101203兔子可爱版6.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2826	珍兽101203兔子可爱版7.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2827	珍兽101203兔子可爱版8.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2828	珍兽101203兔子可爱版9.obj	1	2	1	0.15	182	183	184	珍兽101203兔子可爱版.txt																																
2829	珍兽101217仓鼠可爱版1.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2830	珍兽101217仓鼠可爱版2.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2831	珍兽101217仓鼠可爱版3.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2832	珍兽101217仓鼠可爱版4.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2833	珍兽101217仓鼠可爱版5.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2834	珍兽101217仓鼠可爱版6.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2835	珍兽101217仓鼠可爱版7.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2836	珍兽101217仓鼠可爱版8.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2837	珍兽101217仓鼠可爱版9.obj	1	2	1	0.15	182	183	184	珍兽101217仓鼠可爱版.txt																																
2838	骑乘春节花车101229.obj	1	2	1	0.15	-1	-1	-1	骑乘春节花车.txt																																
2839	骑乘101221仙灵01.obj	1	2	1	0.15	182	183	184	骑乘仙灵蓝.txt																																
2840	骑乘101221仙灵02.obj	1	2	1	0.15	182	183	184	骑乘仙灵红.txt																																
2841	骑乘金翅100728.obj	1	2	1	0.15	404	404	404	骑乘金翅.txt																																
2842	骑乘金翅蓝色100728.obj	1	2	1	0.15	404	404	404	骑乘金翅.txt																																
2843	骑乘金翅青色100728.obj	1	2	1	0.15	404	404	404	骑乘金翅.txt																																
2844	女主角雕塑少林20110217.obj	1	2	1.2	0.15	182	183	184																																	
2845	男主角雕塑少林20110217.obj	1	2	1.2	0.15	182	183	184																																	
2846	女主角雕像明教20110219.obj	1	2	1.2	0.15	182	183	184																																	
2847	男主角雕像明教20110219.obj	1	2	1.2	0.15	182	183	184																																	
2848	女主角雕塑丐帮20110217.obj	1	2	1.2	0.15	182	183	184																																	
2849	男主角雕塑丐帮20110217.obj	1	2	1.2	0.15	182	183	184																																	
2850	女主角雕像武当20110219.obj	1	2	1.2	0.15	182	183	184																																	
2851	男主角雕像武当20110219.obj	1	2	1.2	0.15	182	183	184																																	
2852	女主角雕塑峨嵋20110219.obj	1	2	1.2	0.15	182	183	184																																	
2853	男主角雕塑峨嵋20110219.obj	1	2	1.2	0.15	182	183	184																																	
2854	女主角雕塑星宿20110219.obj	1	2	1.2	0.15	182	183	184																																	
2855	男主角雕塑星宿20110219.obj	1	2	1.2	0.15	182	183	184																																	
2856	女主角雕塑天龙20110219.obj	1	2	1.2	0.15	182	183	184																																	
2857	男主角雕塑天龙20110219.obj	1	2	1.2	0.15	182	183	184																																	
2858	女主角雕塑天山20110217.obj	1	2	1.2	0.15	182	183	184																																	
2859	男主角雕塑天山20110217.obj	1	2	1.2	0.15	182	183	184																																	
2860	女主角雕塑逍遥20110219.obj	1	2	1.2	0.15	182	183	184																																	
2861	男主角雕塑逍遥20110219.obj	1	2	1.2	0.15	182	183	184																																	
2862	女主角雕塑慕容20110219.obj	1	2	1.2	0.15	182	183	184																																	
2863	男主角雕塑慕容20110219.obj	1	2	1.2	0.15	182	183	184																																	
2864	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2865	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2866	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2867	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2868	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2869	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2870	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2871	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2872	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2873	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2874	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2875	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2876	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2877	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2878	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2879	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2880	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2881	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2882	npc鼎炮100902.obj	1	2	1.5	0.15	182	183	184																																	
2883	npc鼎卒100902.obj	1	2	1.5	0.15	182	183	184																																	
2884	SNS玩法深化聚宝盆1.obj	1	2	1	0.15	182	183	184	聚宝盆1.txt																																
2885	SNS玩法深化聚宝盆2.obj	1	2	1	0.15	182	183	184	聚宝盆2.txt																																
2886	SNS玩法深化聚宝盆3.obj	1	2	1	0.15	182	183	184	聚宝盆3.txt																																
2887	SNS玩法深化聚宝盆4.obj	1	2	1	0.15	182	183	184	聚宝盆4.txt																																
2888	npc怪拈花木人阵木头人白110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2889	npc怪拈花木人阵木头人粉110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2890	npc怪拈花木人阵木头人黑110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2891	npc怪拈花木人阵木头人红110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2892	npc怪拈花木人阵木头人金110106.obj	1	2	0.6	0.15	182	183	184	拈花木人.txt																																
2893	npc怪拈花木人阵木头人蓝110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2894	npc怪拈花木人阵木头人绿110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2895	npc怪拈花木人阵木头人紫110106.obj	1	2	1	0.15	182	183	184	拈花木人.txt																																
2896	boss怪拈花木人阵木头人金110107.obj	1	2	1.5	0.15	182	183	184	拈花木人BOSS.txt																																
2897	拈花木人阵门01.obj	1	2	1	0.15	182	183	184	拈花木人阵门01.txt																																
2898	珍兽20110128yy熊1.obj	1	2	0.7	0.15	182	183	184	YY熊.txt																																
2899	珍兽20110128yy熊3.obj	1	2	0.7	0.15	182	183	184	YY熊.txt																																
2900	珍兽20110128yy熊2.obj	1	2	0.7	0.15	182	183	184	YY熊.txt																																
2901	npc拈花木人阵武僧男110107.obj	1	2	1	0.15	182	183	184	拈花变身男武僧.txt																																
2902	npc拈花木人阵武僧女110107.obj	1	2	1	0.15	182	183	184	拈花变身女武僧.txt																																
2903	boss鸠摩智20110120.obj	1	2	1.3	0.15	182	183	184	boss鸠摩智20110120.txt																																
2904	boss庄聚贤20110305.obj	1	2	1.3	0.15	182	183	184	boss庄聚贤20110214.txt																																
2905	boss慕容复110113.obj	1	2	1.3	0.15	182	183	184	boss慕容复110113.txt																																
2906	boss丁春秋20110120.obj	1	2	1.3	0.15	182	183	184	boss丁春秋20110120.txt																																
2907	boss慕容博110120.obj	1	2	1.3	0.15	182	183	184	boss慕容博120109.txt																																
2908	boss萧远山20110120.obj	1	2	1.3	0.15	182	183	184	boss萧远山120109.txt																																
2909	boss蚕茧20110212.obj	1	2	1	0.15	182	183	184	boss蚕茧20110212.txt																																
2910	巫毒鼎110333.obj	1	2	1	0.15	182	183	184	巫毒鼎110333.txt																																
2911	吐蕃恶僧20110224.obj	1	2	1	0.15	182	183	184	吐蕃恶僧20110224.txt																																
2912	吐蕃番僧20110224.obj	1	2	1	0.15	182	183	184	吐蕃番僧20110224.txt																																
2913	boss藏经阁蒙面番僧.obj	1	2	1	0.15	182	183	184	吐蕃恶僧.txt																																
2914	萧峰80jq.obj	1	2	1	0.15	182	183	184	萧峰80jq.txt																																
2915	虚竹80jq.obj	1	2	1	0.15	182	183	184	虚竹80jq.txt																																
2916	段誉80jq.obj	1	2	1	0.15	182	183	184	段誉80jq.txt																																
2917	叶二娘头.obj	1	2	1	0.15	182	183	184	叶二娘头.txt																																
2918	全冠清80jq.obj	1	2	1	0.15	182	183	184	全冠清80jq.txt																																
2919	戒律僧.obj	1	2	1	0.15	182	183	184	戒律僧80jq.txt																																
2920	玄慈80jq.obj	1	2	1	0.15	182	183	184	玄慈80jq.txt																																
2921	BOSS冰蚕20110221.obj	1	2	1	0.15	182	183	184	冰蓝色冰蚕.txt																																
2922	BOSS火蚕20110221.obj	1	2	1	0.15	182	183	184	火红色冰蚕.txt																																
2923	番僧执事.obj	1	2	1.3	0.15	182	183	184	番僧执事.txt																																
2924	辽兵80jq.obj	1	2	1	0.15	182	183	184	燕云十八骑80jq.txt																																
2925	辽国中年武官80jq.obj	1	2	1	0.15	182	183	184	燕云十八骑校尉80jq.txt																																
2926	骑乘100915六人马车.obj	1	2	1	0.15	182	183	184	骑乘100915六人马车.txt																																
2927	npc四季花春季牡丹1级20110221.obj	1	2	3	0.15	182	183	184	npc四季花春季牡丹.txt																																
2928	npc四季花春季牡丹2级20110221.obj	1	2	4	0.15	182	183	184	npc四季花春季牡丹.txt																																
2929	npc四季花春季牡丹3级20110221.obj	1	2	2.8	0.15	182	183	184	npc四季花春季牡丹.txt																																
2930	npc四季花春季牡丹4级20110221.obj	1	2	2.8	0.15	182	183	184	npc四季花春季牡丹.txt																																
2931	npc四季花秋季菊花1级20110221.obj	1	2	2	0.15	182	183	184	npc四季花秋季菊花.txt																																
2932	npc四季花秋季菊花2级20110221.obj	1	2	1.8	0.15	182	183	184	npc四季花秋季菊花.txt																																
2933	npc四季花秋季菊花3级20110221.obj	1	2	1.6	0.15	182	183	184	npc四季花秋季菊花.txt																																
2934	npc四季花秋季菊花4级20110221.obj	1	2	1.4	0.15	182	183	184	npc四季花秋季菊花.txt																																
2935	npc四季花冬季梅花1级20110221.obj	1	2	3	0.15	182	183	184	npc四季花冬季梅花.txt																																
2936	npc四季花冬季梅花2级20110221.obj	1	2	4	0.15	182	183	184	npc四季花冬季梅花.txt																																
2937	npc四季花冬季梅花3级20110221.obj	1	2	2.8	0.15	182	183	184	npc四季花冬季梅花.txt																																
