INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	
862	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	大鹏展翅男/女对女开始b	npc_attack	npc_attack	1	-1	大鹏展翅男/女对女开始b	
863	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	大鹏展翅男/女对女持续b	npc_attack	npc_attack	1	-1	大鹏展翅男/女对女持续b	
864	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	大鹏展翅男/女对女结束b	npc_attack	npc_attack	1	-1	大鹏展翅男/女对女结束b	
865	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	大鹏展翅女对男/女开始a	npc_attack	npc_attack	1	-1	大鹏展翅女对男/女开始a	
866	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	大鹏展翅女对男/女持续a	npc_attack	npc_attack	1	-1	大鹏展翅女对男/女持续a	
867	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	大鹏展翅女对男/女结束a	npc_attack	npc_attack	1	-1	大鹏展翅女对男/女结束a	
868	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	双人造型2伸手男/女V女开始b	npc_attack	npc_attack	1	-1	双人造型2伸手男/女V女开始b	
869	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	双人造型2伸手男/女V女持续b	npc_attack	npc_attack	1	-1	双人造型2伸手男/女V女持续b	
870	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	双人造型2伸手男/女V女结束a	npc_attack	npc_attack	1	-1	双人造型2伸手男/女V女结束a	
871	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	双人造型2伸手女V男/女开始a	npc_attack	npc_attack	1	-1	双人造型2伸手女V男/女开始a	
872	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	双人造型2伸手女V男/女持续a	npc_attack	npc_attack	1	-1	双人造型2伸手女V男/女持续a	
873	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	双人造型2伸手女V男/女结束a	npc_attack	npc_attack	1	-1	双人造型2伸手女V男/女结束a	
874	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	双人造型3-干柴烈火掌-女V男/女a	npc_attack	npc_attack	1	-1	双人造型3-干柴烈火掌-女V男/女a	
875	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	双人造型3-干柴烈火掌-男/女V女b	npc_attack	npc_attack	1	-1	双人造型3-干柴烈火掌-男/女V女b	
876	晕倒入怀男v女开始b	晕倒入怀男v女开始b	晕倒入怀男v女开始b	晕倒入怀男v女开始b	晕倒入怀男v女开始b	晕倒入怀男v女开始b	晕倒入怀男v女开始b	npc_attack	npc_attack	1	-1	晕倒入怀男v女开始b	
877	晕倒入怀男v女持续b	晕倒入怀男v女持续b	晕倒入怀男v女持续b	晕倒入怀男v女持续b	晕倒入怀男v女持续b	晕倒入怀男v女持续b	晕倒入怀男v女持续b	npc_attack	npc_attack	1	-1	晕倒入怀男v女持续b	
878	晕倒入怀男v女结束b	晕倒入怀男v女结束b	晕倒入怀男v女结束b	晕倒入怀男v女结束b	晕倒入怀男v女结束b	晕倒入怀男v女结束b	晕倒入怀男v女结束b	npc_attack	npc_attack	1	-1	晕倒入怀男v女结束b	
879	晕倒入怀女v女开始b	晕倒入怀女v女开始b	晕倒入怀女v女开始b	晕倒入怀女v女开始b	晕倒入怀女v女开始b	晕倒入怀女v女开始b	晕倒入怀女v女开始b	npc_attack	npc_attack	1	-1	晕倒入怀女v女开始b	
880	晕倒入怀女v女持续b	晕倒入怀女v女持续b	晕倒入怀女v女持续b	晕倒入怀女v女持续b	晕倒入怀女v女持续b	晕倒入怀女v女持续b	晕倒入怀女v女持续b	npc_attack	npc_attack	1	-1	晕倒入怀女v女持续b	
881	晕倒入怀女v女结束b	晕倒入怀女v女结束b	晕倒入怀女v女结束b	晕倒入怀女v女结束b	晕倒入怀女v女结束b	晕倒入怀女v女结束b	晕倒入怀女v女结束b	npc_attack	npc_attack	1	-1	晕倒入怀女v女结束b	
882	公主抱女抱女开始b	公主抱女抱女开始b	公主抱女抱女开始b	公主抱女抱女开始b	公主抱女抱女开始b	公主抱女抱女开始b	公主抱女抱女开始b	npc_attack	npc_attack	1	-1	公主抱女抱女开始b	
883	公主抱女抱女持续b	公主抱女抱女持续b	公主抱女抱女持续b	公主抱女抱女持续b	公主抱女抱女持续b	公主抱女抱女持续b	公主抱女抱女持续b	npc_attack	npc_attack	1	-1	公主抱女抱女持续b	
884	公主抱女抱女结束b	公主抱女抱女结束b	公主抱女抱女结束b	公主抱女抱女结束b	公主抱女抱女结束b	公主抱女抱女结束b	公主抱女抱女结束b	npc_attack	npc_attack	1	-1	公主抱女抱女结束b	
885	公主抱男抱女开始b	公主抱男抱女开始b	公主抱男抱女开始b	公主抱男抱女开始b	公主抱男抱女开始b	公主抱男抱女开始b	公主抱男抱女开始b	npc_attack	npc_attack	1	-1	公主抱男抱女开始b	
886	公主抱男抱女持续b	公主抱男抱女持续b	公主抱男抱女持续b	公主抱男抱女持续b	公主抱男抱女持续b	公主抱男抱女持续b	公主抱男抱女持续b	npc_attack	npc_attack	1	-1	公主抱男抱女持续b	
887	公主抱男抱女结束b	公主抱男抱女结束b	公主抱男抱女结束b	公主抱男抱女结束b	公主抱男抱女结束b	公主抱男抱女结束b	公主抱男抱女结束b	npc_attack	npc_attack	1	-1	公主抱男抱女结束b	
888	公主抱女抱男开始a	公主抱女抱男开始a	公主抱女抱男开始a	公主抱女抱男开始a	公主抱女抱男开始a	公主抱女抱男开始a	公主抱女抱男开始a	npc_attack	npc_attack	1	-1	公主抱女抱男开始a	
889	公主抱女抱男持续a	公主抱女抱男持续a	公主抱女抱男持续a	公主抱女抱男持续a	公主抱女抱男持续a	公主抱女抱男持续a	公主抱女抱男持续a	npc_attack	npc_attack	1	-1	公主抱女抱男持续a	
890	公主抱女抱男结束a	公主抱女抱男结束a	公主抱女抱男结束a	公主抱女抱男结束a	公主抱女抱男结束a	公主抱女抱男结束a	公主抱女抱男结束a	npc_attack	npc_attack	1	-1	公主抱女抱男结束a	
891	公主抱女抱女开始a	公主抱女抱女开始a	公主抱女抱女开始a	公主抱女抱女开始a	公主抱女抱女开始a	公主抱女抱女开始a	公主抱女抱女开始a	npc_attack	npc_attack	1	-1	公主抱女抱女开始a	
892	公主抱女抱女持续a	公主抱女抱女持续a	公主抱女抱女持续a	公主抱女抱女持续a	公主抱女抱女持续a	公主抱女抱女持续a	公主抱女抱女持续a	npc_attack	npc_attack	1	-1	公主抱女抱女持续a	
893	公主抱女抱女结束a	公主抱女抱女结束a	公主抱女抱女结束a	公主抱女抱女结束a	公主抱女抱女结束a	公主抱女抱女结束a	公主抱女抱女结束a	npc_attack	npc_attack	1	-1	公主抱女抱女结束a	
894	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	npc_attack	npc_attack	0	-1	珍兽合体	
895	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	npc_attack	npc_attack	0	-1	破天式	
896	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	npc_attack	npc_attack	0	-1	选人动作	
897	m01_祈祷	m01_祈祷	m01_祈祷	m01_祈祷	m01_祈祷	m01_祈祷	m01_祈祷	npc_attack	npc_attack	1	-1	m01_祈祷	
898	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	npc_attack	npc_attack	1	-1	女主角-扇耳光女扇男	
899	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	npc_attack	npc_attack	1	-1	女主角-亲密男女开始	
900	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	npc_attack	npc_attack	1	-1	女主角-亲密男女持续	
901	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	npc_attack	npc_attack	1	-1	女主角-亲密男女结束	
902	女主角-亲密男女b开始	女主角-亲密男女b开始	女主角-亲密男女b开始	女主角-亲密男女b开始	女主角-亲密男女b开始	女主角-亲密男女b开始	女主角-亲密男女b开始	npc_attack	npc_attack	1	-1	女主角-亲密男女b开始	
903	女主角-亲密男女b持续	女主角-亲密男女b持续	女主角-亲密男女b持续	女主角-亲密男女b持续	女主角-亲密男女b持续	女主角-亲密男女b持续	女主角-亲密男女b持续	npc_attack	npc_attack	1	-1	女主角-亲密男女b持续	
904	女主角-亲密男女b结束	女主角-亲密男女b结束	女主角-亲密男女b结束	女主角-亲密男女b结束	女主角-亲密男女b结束	女主角-亲密男女b结束	女主角-亲密男女b结束	npc_attack	npc_attack	1	-1	女主角-亲密男女b结束	
905	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	npc_attack	npc_attack	1	-1	女主角-拥抱男抱女a	
906	女主角-剑术比试男女	女主角-剑术比试男女	女主角-剑术比试男女	女主角-剑术比试男女	女主角-剑术比试男女	女主角-剑术比试男女	女主角-剑术比试男女	npc_attack	npc_attack	1	748	女主角-剑术比试男女	
907	女主角-舞剑男女	女主角-舞剑男女	女主角-舞剑男女	女主角-舞剑男女	女主角-舞剑男女	女主角-舞剑男女	女主角-舞剑男女	npc_attack	npc_attack	1	748	女主角-舞剑男女	
908	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	npc_attack	npc_attack	0	-1	秘剑式	
909	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	npc_attack	npc_attack	1	-1	g01_回城聚气特效_橙色	
910	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	npc_attack	npc_attack	1	-1	g01_回城聚气特效_红色	
911	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	npc_attack	npc_attack	1	-1	g01_回城聚气特效_蓝色	
912	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	npc_attack	npc_attack	1	-1	g01_回城聚气特效_绿色	
913	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	npc_attack	npc_attack	1	-1	g01_回城聚气特效_紫色	
914	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	npc_attack	npc_attack	1	-1	拈花棍法攻击	
915	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	npc_attack	npc_attack	1	-1	拈花棍法蓄力	
916	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	npc_attack	npc_attack	1	-1	连击达成	
917	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	npc_attack	npc_attack	1	-1	解读历史	
918	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	npc_attack	npc_attack	1	-1	多点土灵珠回城	
919	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(和平)休息	
920	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(和平)休息	
921	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(和平)休息	
922	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)起飞	
923	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)降落	
924	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中站立	
925	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中休闲1	
926	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中休闲2	
927	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中飞行	
928	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中跑跳	
929	空手站立01	长枪站立01	杖站立01	双手弩站立01	单短站立01	扇子站立01	双环站立01	站立	站立	0	-1	(飞行坐骑上)空中原地跳	
930	g01_女丐帮进阶	g01_女丐帮进阶	g01_女丐帮进阶	单短连招_g01_01	单短连招_g01_01	扇子连招_g01_01	双环连招_g01_01	npc_attack	npc_attack	0	-1	丐帮进阶（普通攻击）	
931	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	g01_gb_棒打狗头进阶	npc_attack	npc_attack	0	-1	丐帮进阶（棒打狗头）	
932	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	g01_gb_横扫乾坤进阶	npc_attack	npc_attack	0	-1	丐帮进阶（横扫乾坤）	
933	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	g01_gb_天下无狗进阶	npc_attack	npc_attack	0	-1	丐帮进阶（天下无狗）	
934	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	m01_gb_雪泥鸿爪进阶	npc_attack	npc_attack	0	-1	丐帮进阶（雪泥鸿爪）	
935	g01_女明教进阶	g01_女明教进阶	g01_女明教进阶	单短连招_g01_01	单短连招_g01_01	扇子连招_g01_01	双环连招_g01_01	npc_attack	npc_attack	0	-1	明教进阶（普通攻击）	
936	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	g01_mj_烽火连城进阶	npc_attack	npc_attack	1	-1	明教进阶（烽火连城）	
937	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	g01_mj_葵花点穴手进阶	npc_attack	npc_attack	0	-1	明教进阶（葵花点穴手）	
